grupo_edad|sexo|escolaridad|estado_origen|estado_destino|n_muestra_sin_pond|p_kappa1|p_kappa5|p_kappa20|delta_1_vs_5|delta_20_vs_5
40-44|hombre|media_sup|formal_IMSS|desempleado|5617|0.013824543314436914|0.013825875398523204|0.013830853876700943|1.3320840862897365e-06|4.9784781777396925e-06
40-44|hombre|media_sup|formal_IMSS|fuera_PEA|5617|0.014248409528877026|0.01427022704285338|0.014351766953390343|2.1817513976354896e-05|8.153991053696207e-05
40-44|hombre|media_sup|formal_ISSSTE|formal_IMSS|809|0.1242624795127878|0.12402282795162889|0.12314473191179756|0.00023965156115890451|0.0008780960398313276
40-44|hombre|media_sup|formal_ISSSTE|formal_ISSSTE|809|0.7604162415877034|0.7607582194177213|0.7620112443377206|0.00034197783001788107|0.001253024919999346
40-44|hombre|media_sup|formal_ISSSTE|informal|809|0.10558422690792438|0.10538171236062997|0.10463968831068213|0.0002025145472944051|0.0007420240499478453
40-44|hombre|media_sup|formal_ISSSTE|desempleado|809|0.0021104581200211132|0.0021304810082108084|0.002203845933272569|2.002288818969515e-05|7.336492506176051e-05
40-44|hombre|media_sup|formal_ISSSTE|fuera_PEA|809|0.007626593871563331|0.00770675926180904|0.008000489506527184|8.016539024570911e-05|0.00029373024471814405
40-44|hombre|media_sup|informal|formal_IMSS|5277|0.12487235236707567|0.12483558898544855|0.12469822080896104|3.676338162711401e-05|0.00013736817648751787
40-44|hombre|media_sup|informal|formal_ISSSTE|5277|0.008724256366515002|0.008724362751173704|0.008724760262662728|1.0638465870217717e-07|3.975114890239495e-07
40-44|hombre|media_sup|informal|informal|5277|0.809531489918875|0.8095033492134165|0.8093982000888579|2.8140705458534754e-05|0.00010514912455861225
40-44|hombre|media_sup|informal|desempleado|5277|0.017887804284837536|0.01788512514185281|0.017875114392839186|2.6791429847267123e-06|1.0010749013623227e-05
40-44|hombre|media_sup|informal|fuera_PEA|5277|0.03898409706269679|0.03905157390810838|0.03930370444667908|6.747684541159177e-05|0.00025213053857069817
40-44|hombre|media_sup|desempleado|formal_IMSS|229|0.319729080093113|0.3179217295451991|0.31166132855091894|0.0018073505479139218|0.0062604009942801575
40-44|hombre|media_sup|desempleado|formal_ISSSTE|229|0.012742948480889013|0.01276877960889447|0.012858254901684458|2.5831128005457393e-05|8.947529278998702e-05
40-44|hombre|media_sup|desempleado|informal|229|0.3933604808441801|0.3936216555279654|0.3945263268724022|0.0002611746837852813|0.0009046713444367804
40-44|hombre|media_sup|desempleado|desempleado|229|0.10978716787796926|0.10997322260895971|0.11061768929763144|0.00018605473099045367|0.0006444666886717271
40-44|hombre|media_sup|desempleado|fuera_PEA|229|0.16438032270384856|0.16571461270898136|0.170336400377363|0.0013342900051327988|0.004621787668381644
40-44|hombre|media_sup|fuera_PEA|formal_IMSS|388|0.10662551232523307|0.10586071838188696|0.10312629886018074|0.0007647939433461093|0.0027344195217062217
40-44|hombre|media_sup|fuera_PEA|formal_ISSSTE|388|0.014066218291318032|0.013967927415233958|0.013616501396881892|9.829087608407422e-05|0.00035142601835206656
40-44|hombre|media_sup|fuera_PEA|informal|388|0.46281226956972277|0.46035772303283734|0.4515818167566567|0.002454546536885427|0.008775906276180634
40-44|hombre|media_sup|fuera_PEA|desempleado|388|0.06496434011578693|0.06442121716026243|0.06247935291670519|0.0005431229555244999|0.0019418642435572384
40-44|hombre|media_sup|fuera_PEA|fuera_PEA|388|0.35153165969793915|0.3553924140097793|0.36919603006957546|0.003860754311840131|0.013803616059796187
40-44|hombre|superior|formal_IMSS|formal_IMSS|5199|0.8265803110760668|0.8265534471165136|0.8264530740160558|2.6863959553202754e-05|0.00010037310045774017
40-44|hombre|superior|formal_IMSS|formal_ISSSTE|5199|0.030755004446352513|0.030743764956090075|0.030701770309583532|1.1239490262437979e-05|4.1994646506542804e-05
40-44|hombre|superior|formal_IMSS|informal|5199|0.11103840053501865|0.11105422617624267|0.11111335627853582|1.582564122401542e-05|5.913010229315063e-05
40-44|hombre|superior|formal_IMSS|desempleado|5199|0.01879289047530989|0.01879051068824026|0.01878161897567888|2.379787069631961e-06|8.891712561378412e-06
40-44|hombre|superior|formal_IMSS|fuera_PEA|5199|0.01283339346725223|0.01285805106291356|0.012950180420145972|2.4657595661330134e-05|9.212935723241188e-05
40-44|hombre|superior|formal_ISSSTE|formal_IMSS|2330|0.07739381170403199|0.07739055615818688|0.07737844656664708|3.255545845112784e-06|1.2109591539799514e-05
40-44|hombre|superior|formal_ISSSTE|formal_ISSSTE|2330|0.8535246562001456|0.8534843719582548|0.8533345274350937|4.028424189084223e-05|0.0001498445231610246
40-44|hombre|superior|formal_ISSSTE|informal|2330|0.05753967465328053|0.05755137973573061|0.05759491890678028|1.1705082450075288e-05|4.3539171049669645e-05
40-44|hombre|superior|formal_ISSSTE|desempleado|2330|0.002464013637759527|0.002470388116952443|0.0024940991451418365|6.3744791929157794e-06|2.3711028189393572e-05
40-44|hombre|superior|formal_ISSSTE|fuera_PEA|2330|0.009077843804782278|0.009103304030875265|0.009198007946337117|2.54602260929878e-05|9.470391546185196e-05
40-44|hombre|superior|informal|formal_IMSS|3958|0.14569300766945578|0.14562299333613157|0.14536169361362913|7.00143333242087e-05|0.0002612997225024394
40-44|hombre|superior|informal|formal_ISSSTE|3958|0.03481376929590114|0.03478757799437445|0.034689829726327524|2.619130152668736e-05|9.77482680469266e-05
40-44|hombre|superior|informal|informal|3958|0.7555163247057273|0.7555333374371481|0.7555968304647642|1.7012731420851246e-05|6.349302761610165e-05
40-44|hombre|superior|informal|desempleado|3958|0.025747744586448715|0.025736240424336233|0.02569330586758349|1.1504162112482147e-05|4.293455675274255e-05
40-44|hombre|superior|informal|fuera_PEA|3958|0.03822915374246722|0.038319850808009724|0.038658340327695606|9.069706554250268e-05|0.000338489519685882
40-44|hombre|superior|desempleado|formal_IMSS|256|0.2808936242947334|0.27986842044408844|0.27628856460691775|0.0010252038506449734|0.0035798558371706868
40-44|hombre|superior|desempleado|formal_ISSSTE|256|0.04756334215007799|0.04705285521244014|0.045270312509003624|0.0005104869376378537|0.0017825427034365154
40-44|hombre|superior|desempleado|informal|256|0.39388472686650206|0.39411084905775284|0.39490043333970193|0.00022612219125078825|0.000789584281949085
40-44|hombre|superior|desempleado|desempleado|256|0.1439849311789907|0.14362763521672126|0.14238001208760112|0.00035729596226943827|0.0012476231291201345
40-44|hombre|superior|desempleado|fuera_PEA|256|0.13367337550969585|0.13534024006899734|0.14116067745677557|0.0016668645593014841|0.005820437387778238
40-44|hombre|superior|fuera_PEA|formal_IMSS|250|0.1043886214405925|0.10324502749472401|0.09925833193343256|0.001143593945868479|0.003986695561291456
40-44|hombre|superior|fuera_PEA|formal_ISSSTE|250|0.0506717453169272|0.04994605738593316|0.04741622862649564|0.0007256879309940345|0.0025298287594375246
40-44|hombre|superior|fuera_PEA|informal|250|0.41703530185587157|0.4139704825690457|0.4032861819996945|0.0030648192868258928|0.010684300569351157
40-44|hombre|superior|fuera_PEA|desempleado|250|0.14780165122811603|0.14566519410666331|0.13821726719715455|0.0021364571214527173|0.0074479269095087675
40-44|hombre|superior|fuera_PEA|fuera_PEA|250|0.2801026801584927|0.28717323844363374|0.3118219902432227|0.0070705582851410265|0.024648751799588975
40-44|mujer|basica-|formal_IMSS|formal_IMSS|5092|0.7435355737856418|0.7435733173413897|0.7437143296135607|3.774355574781563e-05|0.00014101227217100387
40-44|mujer|basica-|formal_IMSS|formal_ISSSTE|5092|0.0021747531117183275|0.0021857067507241716|0.002226630227438347|1.0953639005844076e-05|4.0923476714175514e-05
40-44|mujer|basica-|formal_IMSS|informal|5092|0.1409656433470037|0.14095831504911902|0.14093093607235355|7.328297884690027e-06|2.7378976765468632e-05
40-44|mujer|basica-|formal_IMSS|desempleado|5092|0.011265569402383326|0.011269046913150706|0.011282039109701665|3.477510767379774e-06|1.29921965509594e-05
40-44|mujer|basica-|formal_IMSS|fuera_PEA|5092|0.10205846035325285|0.10201361394561649|0.1018460649769458|4.484640763635639e-05|0.0001675489686706888
40-44|mujer|basica-|formal_ISSSTE|formal_IMSS|205|0.11810728340741697|0.11729559013902713|0.11450877658422207|0.0008116932683898403|0.002786813554805062
40-44|mujer|basica-|formal_ISSSTE|formal_ISSSTE|205|0.730908388095861|0.7327960136558703|0.7392768614119022|0.0018876255600093206|0.00648084775603186
40-44|mujer|basica-|formal_ISSSTE|informal|205|0.06973690109330577|0.0696347223397859|0.06928390861936767|0.00010217875351986594|0.00035081372041823045
40-44|mujer|basica-|formal_ISSSTE|desempleado|205|3.0024834304000576e-05|0.00014726466349105044|0.0005497880770332549|0.00011723982918704985|0.0004025234135422045
40-44|mujer|basica-|formal_ISSSTE|fuera_PEA|205|0.08121740256911218|0.08012640920182557|0.07638066530747488|0.0010909933672866162|0.0037457438943506866
40-44|mujer|basica-|informal|formal_IMSS|14250|0.047410075982793336|0.04741818997253607|0.047448576920983115|8.11398974273625e-06|3.0386948447043427e-05
40-44|mujer|basica-|informal|formal_ISSSTE|14250|0.0012349788720380022|0.0012371198074112167|0.0012451376253869554|2.140935373214515e-06|8.017817975738712e-06
40-44|mujer|basica-|informal|informal|14250|0.6833523909600399|0.683377370068395|0.6834709170042317|2.4979108355194235e-05|9.354693583663032e-05
40-44|mujer|basica-|informal|desempleado|14250|0.009221513860795512|0.009222952929785401|0.009228342253237107|1.439068989889103e-06|5.389323451706132e-06
40-44|mujer|basica-|informal|fuera_PEA|14250|0.2587810403243333|0.2587443672218723|0.2586070261961611|3.667310246102673e-05|0.00013734102571116846
40-44|mujer|basica-|desempleado|formal_IMSS|414|0.16581781278787575|0.1662777770862268|0.1679271306330213|0.00045996429835104546|0.0016493535467945186
40-44|mujer|basica-|desempleado|formal_ISSSTE|414|0.008711966031829619|0.008764873940539677|0.00895459268000979|5.2907908710058196e-05|0.0001897187394701138
40-44|mujer|basica-|desempleado|informal|414|0.39245442213869636|0.3926089307564235|0.39316297231480574|0.00015450861772714486|0.0005540415583822345
40-44|mujer|basica-|desempleado|desempleado|414|0.0675976528998008|0.0681043232266849|0.06992115662809822|0.0005066703268841038|0.001816833401413323
40-44|mujer|basica-|desempleado|fuera_PEA|414|0.3654181461417976|0.36424409499012517|0.360034147744065|0.0011740511516724061|0.004209947246060164
40-44|mujer|basica-|fuera_PEA|formal_IMSS|16856|0.02136792982651695|0.021370329821194595|0.021379319668525378|2.3999946776459558e-06|8.98984733078284e-06
40-44|mujer|basica-|fuera_PEA|formal_ISSSTE|16856|0.0011473538547288565|0.0011481276607572843|0.0011510261663764776|7.738060284277325e-07|2.8985056191933086e-06
40-44|mujer|basica-|fuera_PEA|informal|16856|0.20553107846734173|0.20553490315006598|0.2055492295625784|3.824682724251627e-06|1.432641251242206e-05
40-44|mujer|basica-|fuera_PEA|desempleado|16856|0.006878022062884855|0.006879142871300161|0.006883341170835777|1.1208084153063388e-06|4.198299535616325e-06
40-44|mujer|basica-|fuera_PEA|fuera_PEA|16856|0.7650756157885277|0.765067496496682|0.765037083431684|8.11929184563187e-06|3.0413064998069395e-05
40-44|mujer|media_sup|formal_IMSS|formal_IMSS|3872|0.7745236789758743|0.7745413283137349|0.7746071902281112|1.7649337860636827e-05|6.586191437629729e-05
40-44|mujer|media_sup|formal_IMSS|formal_ISSSTE|3872|0.018247019402885128|0.018244837724486394|0.018236696370004492|2.1816783987334276e-06|8.141354481901869e-06
40-44|mujer|media_sup|formal_IMSS|informal|3872|0.09980882499941666|0.09984165320139556|0.09996415798004168|3.282820197889058e-05|0.0001225047786461292
40-44|mujer|media_sup|formal_IMSS|desempleado|3872|0.012099669406267175|0.012103380644948062|0.012117229849159663|3.7112386808875464e-06|1.384920421160056e-05
40-44|mujer|media_sup|formal_IMSS|fuera_PEA|3872|0.09532080721555679|0.09526880011543513|0.09507472557268286|5.200710012165377e-05|0.0001940745427522761
40-44|mujer|media_sup|formal_ISSSTE|formal_IMSS|875|0.0637500650769053|0.06380344381208733|0.06399936464457107|5.3378735182033066e-05|0.00019592083248373693
40-44|mujer|media_sup|formal_ISSSTE|formal_ISSSTE|875|0.8066005171294429|0.8067069180970198|0.8070974512573437|0.00010640096757685846|0.0003905331603238915
40-44|mujer|media_sup|formal_ISSSTE|informal|875|0.060638088275066566|0.060655062948968594|0.06071736664032966|1.6974673902027393e-05|6.230369136106528e-05
40-44|mujer|media_sup|formal_ISSSTE|desempleado|875|0.009153104313033974|0.009139613456459384|0.009090096737076671|1.3490856574590454e-05|4.951671938271257e-05
40-44|mujer|media_sup|formal_ISSSTE|fuera_PEA|875|0.05985822520555122|0.05969496168546492|0.059095720720678896|0.00016326352008630418|0.0005992409647860228
40-44|mujer|media_sup|informal|formal_IMSS|4674|0.07618667306413247|0.07618679243482225|0.07618723826298694|1.1937068977729837e-07|4.458281646912976e-07
40-44|mujer|media_sup|informal|formal_ISSSTE|4674|0.01672936647079623|0.016722643128917657|0.01669753265015566|6.723341878574207e-06|2.5110478761997124e-05
40-44|mujer|media_sup|informal|informal|4674|0.6633167185337892|0.6634099478304998|0.6637581425701582|9.322929671062852e-05|0.00034819473965841397
40-44|mujer|media_sup|informal|desempleado|4674|0.014966538949945027|0.01496601187751379|0.014964043356303719|5.270724312365221e-07|1.9685212100713917e-06
40-44|mujer|media_sup|informal|fuera_PEA|4674|0.22880070298133715|0.22871460472824662|0.22839304316039552|8.609825309052743e-05|0.00032156156785109746
40-44|mujer|media_sup|desempleado|formal_IMSS|237|0.16412122209493532|0.16494564938328593|0.16780868967454246|0.0008244272883506099|0.00286304029125653
40-44|mujer|media_sup|desempleado|formal_ISSSTE|237|0.0024328553596641147|0.0026282473284169106|0.003306797258813294|0.00019539196875279592|0.0006785499303963833
40-44|mujer|media_sup|desempleado|informal|237|0.26662000146657383|0.2689674262331696|0.27711947527669767|0.0023474247665957737|0.008152049043528065
40-44|mujer|media_sup|desempleado|desempleado|237|0.16749463788868194|0.16672069957053692|0.1640329954890412|0.0007739383181450121|0.002687704081495712
40-44|mujer|media_sup|desempleado|fuera_PEA|237|0.39933128319014477|0.3967379774845906|0.3877320423009053|0.002593305705554161|0.00900593518368531
40-44|mujer|media_sup|fuera_PEA|formal_IMSS|5013|0.0384855287214477|0.03847994799499894|0.03845909927474207|5.5807264487603425e-06|2.084872025686496e-05
40-44|mujer|media_sup|fuera_PEA|formal_ISSSTE|5013|0.007869422529580433|0.007866664233196595|0.007856359669763835|2.7582963838378854e-06|1.0304563432759692e-05
40-44|mujer|media_sup|fuera_PEA|informal|5013|0.19580645580158523|0.19582705892356145|0.19590402896150252|2.0603121976214833e-05|7.697003794107649e-05
40-44|mujer|media_sup|fuera_PEA|desempleado|5013|0.011564925811995098|0.011564955771280479|0.011565067694480036|2.995928538064574e-08|1.1192319955728725e-07
40-44|mujer|media_sup|fuera_PEA|fuera_PEA|5013|0.7462736671353916|0.7462613730769626|0.7462154443995116|1.2294058428952148e-05|4.592867745101259e-05
40-44|mujer|superior|formal_IMSS|formal_IMSS|4327|0.7759352946049806|0.7759497867611138|0.7760038948112731|1.4492156133250056e-05|5.410805015926279e-05
40-44|mujer|superior|formal_IMSS|formal_ISSSTE|4327|0.04758139810194754|0.047552359348035235|0.04744393998387677|2.9038753912302706e-05|0.00010841936415846576
40-44|mujer|superior|formal_IMSS|informal|4327|0.09107584900218443|0.09111329287177379|0.09125309365471261|3.744386958935697e-05|0.00013980078293882037
40-44|mujer|superior|formal_IMSS|desempleado|4327|0.016009673727240485|0.01600938482028802|0.016008306154578666|2.8890695246558407e-07|1.0786657093538043e-06
40-44|mujer|superior|formal_IMSS|fuera_PEA|4327|0.06939778456364694|0.06937517619878915|0.06929076539555883|2.2608364857790164e-05|8.441080323032257e-05
40-44|mujer|superior|formal_ISSSTE|formal_IMSS|3590|0.0576067634134097|0.05762666508061809|0.05770090353658623|1.9901667208388485e-05|7.423845596814249e-05
40-44|mujer|superior|formal_ISSSTE|formal_ISSSTE|3590|0.8623506664971969|0.8623146810323838|0.8621804457787714|3.598546481309306e-05|0.00013423525361244693
40-44|mujer|superior|formal_ISSSTE|informal|3590|0.04339117247711637|0.0434145175052737|0.043501600603728985|2.33450281573247e-05|8.708309845528728e-05
40-44|mujer|superior|formal_ISSSTE|desempleado|3590|0.007830730445617485|0.00782889944191346|0.007822069316254362|1.8310037040256827e-06|6.830125659097047e-06
40-44|mujer|superior|formal_ISSSTE|fuera_PEA|3590|0.028820667166659483|0.02881523693981098|0.028794980764658983|5.430226848502501e-06|2.025617515199682e-05
40-44|mujer|superior|informal|formal_IMSS|3120|0.12824923090984972|0.1281827695671536|0.12793504761187338|6.646134269611137e-05|0.00024772195528022234
40-44|mujer|superior|informal|formal_ISSSTE|3120|0.0501673796009267|0.05011451221879218|0.04991745915393329|5.286738213452352e-05|0.00019705306485889168
40-44|mujer|superior|informal|informal|3120|0.6244640224264069|0.6246533442388031|0.6253590051183676|0.00018932181239628143|0.0007056608795644737
40-44|mujer|superior|informal|desempleado|3120|0.01222656728886438|0.012229285277580723|0.012239416061159991|2.7179887163442107e-06|1.0130783579267999e-05
40-44|mujer|superior|informal|fuera_PEA|3120|0.18489279977395223|0.18482008869767028|0.1845490720546657|7.271107628195606e-05|0.00027101664300457906
40-44|mujer|superior|desempleado|formal_IMSS|246|0.18558912399780259|0.18604187218971246|0.18761840607225583|0.0004527481919098797|0.0015765338825433628
